x,y
0.589999999999938,-25.03344290960798
-4.250000000000016,-155.60868621494376
3.7599999999999016,22.390553650286062
-4.000000000000021,-37.67438809009887
0.07999999999993769,-35.380792773684924
0.8399999999999382,-59.950788133274905
0.33999999999993785,-21.372512367195814
-5.0,-1968.9700175297012
-4.750000000000005,-3.5425138949987364E8
-0.3900000000000625,-146.63604716120003
-4.500000000000011,-11958.59827851105
0.8299999999999382,-56.35510857033265
0.579999999999938,-24.621823112011736
-3.7500000000000266,25.23073327099395
0.32999999999993784,-21.453588853817617
2.2599999999999336,21.46702908390377
-3.500000000000032,55.25876704283472
-2.0600000000000627,-33.28496880055543
2.5099999999999283,21.220240139748284
-0.30000000000006244,-556.2040685684841
-0.1400000000000623,-22898.227294562646
1.4599999999999387,30.93321517445209
1.709999999999939,24.8153002411853
2.759999999999923,21.25020007997298
-3.2500000000000373,-47523.338293505236
1.2099999999999385,55.180866927343345
1.9599999999999391,22.50894364368333
-3.0000000000000426,20028.4649700608
-2.750000000000048,82.48159726219392
0.3699999999999379,-21.226537123182734
3.0099999999999176,21.43411185934998
-1.1500000000000632,-104.81271206243268
-1.4000000000000634,-37734.747330248465
1.889999999999939,22.963418651361817
3.509999999999907,22.033240510986964
-0.1100000000000623,-73895.22753812467
0.7699999999999382,-41.60436919490698
1.6399999999999388,25.943759614621893
-1.9000000000000639,-624.9408804953198
1.3899999999999386,34.37508858781095
3.2599999999999123,21.707265252517047
-0.020000000000062308,-3.246742565087466E8
-2.5000000000000533,5.20546594787265
1.1399999999999384,78.6517332086051
-1.6500000000000636,-4001750.9644140573
0.519999999999938,-22.734687557237894
-2.9700000000000433,7605.193303893946
0.7999999999999382,-47.80838863437817
-2.2500000000000586,8.163319149163906
0.549999999999938,-23.56248782465191
3.7299999999999023,22.346510492788692
4.0199999999998965,22.781374785774727
-2.000000000000064,-99.07286828241776
-2.7200000000000486,51.99899278571497
1.6899999999999389,25.107269526953456
-2.470000000000054,4.321330120058873
1.1899999999999384,60.07976878948406
1.939999999999939,22.62757030545619
3.979999999999897,22.72037675482015
-0.4700000000000626,-54.32024699036907
1.4399999999999387,31.79097357279585
-3.4700000000000326,47.93570523332036
4.769999999999881,23.95002910499178
0.08999999999993769,-33.32766478498558
-3.7200000000000273,27.005654901782805
-0.03000000000006231,-4.352584402309021E7
3.699999999999903,22.302742128810017
-3.220000000000038,-271541.3272417585
2.009999999999939,22.24661629032008
4.269999999999891,23.167262766528165
0.9599999999999383,-248.23230822335822
0.7099999999999381,-33.339003043751774
4.519999999999886,23.557885406865637
3.9499999999998976,22.67480486497781
3.4499999999999083,21.951512093776277
1.9699999999999391,22.452697005732134
-1.5100000000000635,-1.9652312268474776E7
1.719999999999939,24.677391603656183
-1.2600000000000633,-865.3979774683758
1.4699999999999387,30.535510430001406
-2.330000000000057,18.654726132826887
1.2199999999999385,53.07604708123006
-1.7600000000000637,-20350.79090205818
-1.010000000000063,-4.941205496363843
-2.0800000000000622,-22.231841625002385
0.3799999999999379,-21.209745335172524
3.1999999999999136,21.635833233298232
-2.8300000000000463,319.4739701623238
